ticker,q,fecha_earnings,retorno_pct,retorno_5d,direccion,target,eps_surprise_pct,eps_surprise_trend,eps_surprise_zscore,momentum_5d,momentum_20d,volatility_20d,momentum_agreement,score_positivo,score_negativo,score_neutral,polaridad,kw_positivos,kw_negativos,kw_ratio,kw_cat_enc,uncertainty_score,forward_guidance_score,text_length_log,question_density,negative_words_score,tiene_transcripcion
V,2020-Q3,2020-07-28,0.85,-2.2619,SUBE,0,1.9231,2.963,-0.979920411550099,-0.786,4.0366,1.3075,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2020-Q4,2020-10-28,-2.73,7.2428,BAJA,1,1.8182,2.44305,-1.008920913021009,-3.8644,-4.7032,1.1963,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2021-Q1,2021-01-28,-0.88,5.5645,BAJA,1,10.9375,1.87065,1.5121875051264724,-5.359,-8.3055,1.505,1,0.3816,0.0156,0.6028,0.366,3.0,1.0,0.4,1,1.6529,0.8264,6.5889,0.0294,0.1377,1
V,2021-Q2,2021-04-28,3.02,-1.8162,SUBE,0,8.6614,6.37785,0.8829402086732927,2.9694,7.1792,0.9047,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2021-Q3,2021-07-27,-1.32,-5.5155,BAJA,0,10.3704,9.79945,1.3554078637141451,4.093,5.4483,1.2087,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2021-Q4,2021-10-26,-7.74,-9.7835,BAJA,0,5.1948,9.5159,-0.07543098674193222,1.4004,1.8641,1.5438,1,0.3412,0.0277,0.6311,0.3135,0.0,0.0,0.0,0,1.1749,0.5222,6.6425,0.0577,0.0,1
V,2022-Q1,2022-01-27,10.75,12.3163,SUBE,1,6.4706,7.7826,0.2772748261902619,-4.1038,-5.5859,1.4351,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2022-Q2,2022-04-26,1.98,3.7096,SUBE,1,8.4848,5.8327,0.8341176294572513,-1.5105,-3.8822,1.7235,1,0.2222,0.0359,0.7419,0.1863,2.0,1.0,0.25,1,1.7931,0.8276,6.5876,0.0465,0.2759,1
V,2022-Q3,2022-07-26,-1.77,-2.9319,BAJA,0,13.1429,7.4777000000000005,2.121889182380478,3.4072,4.2626,1.306,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2022-Q4,2022-10-25,6.62,6.4564,SUBE,1,3.2086,10.813849999999999,-0.6245329507221201,2.9474,5.6038,1.4434,1,0.2029,0.03,0.7671,0.1729,2.0,0.0,0.6667,1,1.0929,0.4098,6.5971,0.0263,0.0,1
V,2023-Q1,2023-01-26,2.91,2.1583,SUBE,0,8.4577,8.175749999999999,0.8266256028618115,2.4788,9.2649,1.1455,1,0.3762,0.0118,0.612,0.3644,0.0,0.0,0.0,0,1.0989,0.1374,6.5917,0.0278,0.1374,1
V,2023-Q2,2023-04-25,-1.98,-1.1368,BAJA,0,5.0251,5.833150000000001,-0.12234600199086876,-0.3084,5.3022,0.8848,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2023-Q3,2023-07-25,-1.51,0.4566,BAJA,0,1.8868,6.7414000000000005,-0.9899558567683453,-1.332,4.8747,0.8962,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2023-Q4,2023-10-24,2.3,0.1918,SUBE,0,4.0179,3.45595,-0.4007950494789593,-3.5573,-0.7842,0.8626,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2024-Q1,2024-01-23,0.17,2.1713,SUBE,0,2.9915,2.95235,-0.684552101049428,2.6612,5.4801,0.4591,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2024-Q2,2024-04-23,0.99,-2.0065,SUBE,0,3.2922,3.5046999999999997,-0.6014210162800984,0.3871,-3.8586,0.679,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2024-Q3,2024-07-23,-5.06,-0.6383,BAJA,0,0.0,3.14185,-1.5115778412803877,-0.2757,-2.7287,1.1828,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2024-Q4,2024-10-22,-1.08,-1.0218,BAJA,0,5.0388,1.6461,-0.11855851991125513,2.1982,-0.6167,1.0257,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
